,country,UNRegion,year,record,cropLand,grazingLand,forestLand,fishingGround,builtupLand,carbon,total,GDP,population,Unnamed: 14,countryCode
21661,Egypt,Africa,1975,BiocapTotGHA,,,,,,,16291970.32,840.861,38624000.0,,59.0
21662,Egypt,Africa,1975,EFConsPerCap,,,,,,,1.02222627,840.861,38624000.0,,59.0
21663,Egypt,Africa,1975,EFConsTotGHA,,,,,,,39482874.75,840.861,38624000.0,,59.0
21664,Egypt,Africa,1975,EFExportsPerCap,,,,,,,0.055262732,840.861,38624000.0,,59.0
21665,Egypt,Africa,1975,EFExportsTotGHA,,,,,,,2134489.763,840.861,38624000.0,,59.0
21666,Egypt,Africa,1975,EFImportsPerCap,,,,,,,0.317230418,840.861,38624000.0,,59.0
21667,Egypt,Africa,1975,EFImportsTotGHA,,,,,,,12252834.05,840.861,38624000.0,,59.0
21668,Egypt,Africa,1975,EFProdPerCap,,,,,,,0.760258584,840.861,38624000.0,,59.0
21669,Egypt,Africa,1975,EFProdTotGHA,,,,,,,29364530.47,840.861,38624000.0,,59.0
21670,Egypt,Africa,1976,BiocapPerCap,,,,,,,0.425334114,942.186,39479000.0,,59.0
21671,Egypt,Africa,1976,BiocapTotGHA,,,,,,,16791596.01,942.186,39479000.0,,59.0
21672,Egypt,Africa,1976,EFConsPerCap,,,,,,,1.08036078,942.186,39479000.0,,59.0
21673,Egypt,Africa,1976,EFConsTotGHA,,,,,,,42651132.78,942.186,39479000.0,,59.0
21674,Egypt,Africa,1976,EFExportsPerCap,,,,,,,0.068548669,942.186,39479000.0,,59.0
21675,Egypt,Africa,1976,EFExportsTotGHA,,,,,,,2706205.577,942.186,39479000.0,,59.0
21676,Egypt,Africa,1976,EFImportsPerCap,,,,,,,0.346333428,942.186,39479000.0,,59.0
21677,Egypt,Africa,1976,EFImportsTotGHA,,,,,,,13672759.41,942.186,39479000.0,,59.0
21678,Egypt,Africa,1976,EFProdPerCap,,,,,,,0.802576021,942.186,39479000.0,,59.0
21679,Egypt,Africa,1976,EFProdTotGHA,,,,,,,31684578.95,942.186,39479000.0,,59.0
21680,Egypt,Africa,1977,BiocapPerCap,,,,,,,0.394379471,1038.84,40378000.0,,59.0
21681,Egypt,Africa,1977,BiocapTotGHA,,,,,,,15924135.65,1038.84,40378000.0,,59.0
21682,Egypt,Africa,1977,EFConsPerCap,,,,,,,1.094305821,1038.84,40378000.0,,59.0
21683,Egypt,Africa,1977,EFConsTotGHA,,,,,,,44185551.31,1038.84,40378000.0,,59.0
21684,Egypt,Africa,1977,EFExportsPerCap,,,,,,,0.06554054,1038.84,40378000.0,,59.0
21685,Egypt,Africa,1977,EFExportsTotGHA,,,,,,,2646376.194,1038.84,40378000.0,,59.0
21686,Egypt,Africa,1977,EFImportsPerCap,,,,,,,0.374988694,1038.84,40378000.0,,59.0
21687,Egypt,Africa,1977,EFImportsTotGHA,,,,,,,15141180.69,1038.84,40378000.0,,59.0
21688,Egypt,Africa,1977,EFProdPerCap,,,,,,,0.784857667,1038.84,40378000.0,,59.0
21689,Egypt,Africa,1977,EFProdTotGHA,,,,,,,31690746.82,1038.84,40378000.0,,59.0
21690,Egypt,Africa,1978,BiocapPerCap,,,,,,,0.417693351,1073.29,41325000.0,,59.0
21691,Egypt,Africa,1978,BiocapTotGHA,,,,,,,17261094.53,1073.29,41325000.0,,59.0
21692,Egypt,Africa,1978,EFConsPerCap,,,,,,,1.146361619,1073.29,41325000.0,,59.0
21693,Egypt,Africa,1978,EFConsTotGHA,,,,,,,47373165.54,1073.29,41325000.0,,59.0
21694,Egypt,Africa,1978,EFExportsPerCap,,,,,,,0.060679121,1073.29,41325000.0,,59.0
21695,Egypt,Africa,1978,EFExportsTotGHA,,,,,,,2507552.579,1073.29,41325000.0,,59.0
21696,Egypt,Africa,1978,EFImportsPerCap,,,,,,,0.400796892,1073.29,41325000.0,,59.0
21697,Egypt,Africa,1978,EFImportsTotGHA,,,,,,,16562851.72,1073.29,41325000.0,,59.0
21698,Egypt,Africa,1978,EFProdPerCap,,,,,,,0.806243848,1073.29,41325000.0,,59.0
21699,Egypt,Africa,1978,EFProdTotGHA,,,,,,,33317866.4,1073.29,41325000.0,,59.0
21700,Egypt,Africa,1979,BiocapPerCap,,,,,,,0.416574615,1111.04,42322000.0,,59.0
21701,Egypt,Africa,1979,BiocapTotGHA,,,,,,,17630145.55,1111.04,42322000.0,,59.0
21702,Egypt,Africa,1979,EFConsPerCap,,,,,,,1.11844605,1111.04,42322000.0,,59.0
21703,Egypt,Africa,1979,EFConsTotGHA,,,,,,,47334537.3,1111.04,42322000.0,,59.0
21704,Egypt,Africa,1979,EFExportsPerCap,,,,,,,0.059000822,1111.04,42322000.0,,59.0
21705,Egypt,Africa,1979,EFExportsTotGHA,,,,,,,2497015.031,1111.04,42322000.0,,59.0
21706,Egypt,Africa,1979,EFImportsPerCap,,,,,,,0.343108343,1111.04,42322000.0,,59.0
21707,Egypt,Africa,1979,EFImportsTotGHA,,,,,,,14520928.08,1111.04,42322000.0,,59.0
21708,Egypt,Africa,1979,EFProdPerCap,,,,,,,0.834338529,1111.04,42322000.0,,59.0
21709,Egypt,Africa,1979,EFProdTotGHA,,,,,,,35310624.26,1111.04,42322000.0,,59.0
21710,Egypt,Africa,1980,BiocapPerCap,,,,,,,0.408873433,1192.58,43370000.0,,59.0
21711,Egypt,Africa,1980,BiocapTotGHA,,,,,,,17732677.86,1192.58,43370000.0,,59.0
21712,Egypt,Africa,1980,EFConsPerCap,,,,,,,1.189790122,1192.58,43370000.0,,59.0
21713,Egypt,Africa,1980,EFConsTotGHA,,,,,,,51600723.54,1192.58,43370000.0,,59.0
21714,Egypt,Africa,1980,EFExportsPerCap,,,,,,,0.063465621,1192.58,43370000.0,,59.0
21715,Egypt,Africa,1980,EFExportsTotGHA,,,,,,,2752478.679,1192.58,43370000.0,,59.0
21716,Egypt,Africa,1980,EFImportsPerCap,,,,,,,0.403124825,1192.58,43370000.0,,59.0
21717,Egypt,Africa,1980,EFImportsTotGHA,,,,,,,17483363.05,1192.58,43370000.0,,59.0
21718,Egypt,Africa,1980,EFProdPerCap,,,,,,,0.850130918,1192.58,43370000.0,,59.0
21719,Egypt,Africa,1980,EFProdTotGHA,,,,,,,36869839.18,1192.58,43370000.0,,59.0
21720,Egypt,Africa,1981,BiocapPerCap,,,,,,,0.393098745,1206.8,44466000.0,,59.0
21721,Egypt,Africa,1981,BiocapTotGHA,,,,,,,17479488.87,1206.8,44466000.0,,59.0
21722,Egypt,Africa,1981,EFConsPerCap,,,,,,,1.324002574,1206.8,44466000.0,,59.0
21723,Egypt,Africa,1981,EFConsTotGHA,,,,,,,58872963.99,1206.8,44466000.0,,59.0
21724,Egypt,Africa,1981,EFExportsPerCap,,,,,,,0.068020814,1206.8,44466000.0,,59.0
21725,Egypt,Africa,1981,EFExportsTotGHA,,,,,,,3024606.616,1206.8,44466000.0,,59.0
21726,Egypt,Africa,1981,EFImportsPerCap,,,,,,,0.523486877,1206.8,44466000.0,,59.0
21727,Egypt,Africa,1981,EFImportsTotGHA,,,,,,,23277314.32,1206.8,44466000.0,,59.0
21728,Egypt,Africa,1981,EFProdPerCap,,,,,,,0.868536511,1206.8,44466000.0,,59.0
21729,Egypt,Africa,1981,EFProdTotGHA,,,,,,,38620256.29,1206.8,44466000.0,,59.0
21730,Egypt,Africa,1982,BiocapPerCap,,,,,,,0.401888642,1293.1,45610000.0,,59.0
21731,Egypt,Africa,1982,BiocapTotGHA,,,,,,,18330301.07,1293.1,45610000.0,,59.0
21732,Egypt,Africa,1982,EFConsPerCap,,,,,,,1.303941476,1293.1,45610000.0,,59.0
21733,Egypt,Africa,1982,EFConsTotGHA,,,,,,,59473290.25,1293.1,45610000.0,,59.0
21734,Egypt,Africa,1982,EFExportsPerCap,,,,,,,0.070088043,1293.1,45610000.0,,59.0
21735,Egypt,Africa,1982,EFExportsTotGHA,,,,,,,3196743.558,1293.1,45610000.0,,59.0
21736,Egypt,Africa,1982,EFImportsPerCap,,,,,,,0.482535444,1293.1,45610000.0,,59.0
21737,Egypt,Africa,1982,EFImportsTotGHA,,,,,,,22008633.84,1293.1,45610000.0,,59.0
21738,Egypt,Africa,1982,EFProdPerCap,,,,,,,0.891494075,1293.1,45610000.0,,59.0
21739,Egypt,Africa,1982,EFProdTotGHA,,,,,,,40661399.97,1293.1,45610000.0,,59.0
21740,Egypt,Africa,1983,BiocapPerCap,,,,,,,0.394678313,1353.35,46807000.0,,59.0
21741,Egypt,Africa,1983,BiocapTotGHA,,,,,,,18473786.44,1353.35,46807000.0,,59.0
21742,Egypt,Africa,1983,EFConsPerCap,,,,,,,1.42437072,1353.35,46807000.0,,59.0
21743,Egypt,Africa,1983,EFConsTotGHA,,,,,,,66670804.05,1353.35,46807000.0,,59.0
21744,Egypt,Africa,1983,EFExportsPerCap,,,,,,,0.073903372,1353.35,46807000.0,,59.0
21745,Egypt,Africa,1983,EFExportsTotGHA,,,,,,,3459209.842,1353.35,46807000.0,,59.0
21746,Egypt,Africa,1983,EFImportsPerCap,,,,,,,0.583022909,1353.35,46807000.0,,59.0
21747,Egypt,Africa,1983,EFImportsTotGHA,,,,,,,27289669.46,1353.35,46807000.0,,59.0
21748,Egypt,Africa,1983,EFProdPerCap,,,,,,,0.915251182,1353.35,46807000.0,,59.0
21749,Egypt,Africa,1983,EFProdTotGHA,,,,,,,42840344.43,1353.35,46807000.0,,59.0
21750,Egypt,Africa,1984,BiocapPerCap,,,,,,,0.373881664,1398.35,48062000.0,,59.0
21751,Egypt,Africa,1984,BiocapTotGHA,,,,,,,17969313.58,1398.35,48062000.0,,59.0
21752,Egypt,Africa,1984,EFConsPerCap,,,,,,,1.477696445,1398.35,48062000.0,,59.0
21753,Egypt,Africa,1984,EFConsTotGHA,,,,,,,71020307.67,1398.35,48062000.0,,59.0
21754,Egypt,Africa,1984,EFExportsPerCap,,,,,,,0.072687325,1398.35,48062000.0,,59.0
