year,countryCode,country,record,cropLand,grazingLand,forestLand,fishingGround,builtupLand,carbon,Qscore,value,GDP,population
2017,250,"Congo, Democratic Republic of",BiocapTotGHA,17570715.31,20999099.36,136206610.6,3029545.685,4956104.264,0,3A,182762075.2,408.9248047,81398800
2017,250,"Congo, Democratic Republic of",Earths,0.143343972,0.006759062,0.268683594,0.010837247,0.037900699,0.027595764,3A,0.495120337,408.9248047,81398800
2017,250,"Congo, Democratic Republic of",EFConsPerCap,0.230279177,0.010858295,0.43163473,0.017409817,0.060886702,0.044332033,3A,0.795400754,408.9248047,81398800
2017,250,"Congo, Democratic Republic of",EFConsTotGHA,18744447.95,883852.1487,35134547.73,1417138.153,4956104.264,3608574.189,3A,64744664.43,408.9248047,81398800
2017,250,"Congo, Democratic Republic of",EFExportsPerCap,0.002194438,1.48E-05,0.000839098,4.35E-06,0,0.002751102,3A,0.005803799,408.9248047,81398800
2017,250,"Congo, Democratic Republic of",EFExportsTotGHA,178624.6419,1205.429699,68301.57772,354.1790926,0,223936.412,3A,472422.2404,408.9248047,81398800
2017,250,"Congo, Democratic Republic of",EFImportsPerCap,0.016613971,0.002266951,0.000574074,0.011951532,0,0.037163825,3A,0.068570353,408.9248047,81398800
2017,250,"Congo, Democratic Republic of",EFImportsTotGHA,1352357.284,184527.0502,46728.971,972840.3413,0,3025090.611,3A,5581544.258,408.9248047,81398800
2017,250,"Congo, Democratic Republic of",EFProdPerCap,0.215859644,0.008606153,0.431899754,0.005462636,0.060886702,0.009919311,3A,0.7326342,408.9248047,81398800
2017,250,"Congo, Democratic Republic of",EFProdTotGHA,17570715.31,700530.5281,35156120.33,444651.9912,4956104.264,807419.9901,3A,59635542.41,408.9248047,81398800
2017,250,"Congo, Democratic Republic of",GDP,,,,,,,,408.9248047,408.9248047,81398800
2017,250,"Congo, Democratic Republic of",HDI,,,,,,,,0.474999994,1660.761108,81398800
2017,250,"Congo, Democratic Republic of",Population,,,,,,,,81398800,1660.761108,81398800
2017,251,Zambia,AreaPerCap,0.227607163,1.186690112,2.692520948,0.054706414,0.04358701,0,3A,4.205111648,1660.761108,16853600
2017,251,Zambia,AreaTotHA,3836000,20000000,45378670,922000,734598.0225,0,3A,70871268.02,1660.761108,16853600
2017,251,Zambia,BiocapPerCap,0.264575421,0.781779712,0.7454872,0.019916969,0.050666471,0,3A,1.862425772,1660.761108,16853600
2017,251,Zambia,BiocapTotGHA,4459048.211,13175802.26,12564142.78,335672.6164,853912.4081,0,3A,31388578.27,1660.761108,16853600
2017,251,Zambia,Earths,0.151207223,0.06827884,0.391591324,0.037872062,0.031538818,0.147475705,3A,0.827963974,1660.761108,16853600
2017,251,Zambia,EFConsPerCap,0.24291133,0.109688568,0.6290835,0.060840698,0.050666471,0.236916722,3A,1.330107288,1660.761108,16853600
2017,251,Zambia,EFConsTotGHA,4093930.294,1848647.213,10602321.43,1025384.756,853912.4081,3992899.571,3A,22417095.68,1660.761108,16853600
2017,251,Zambia,EFExportsPerCap,0.039437632,0.000662823,0.004439804,0.00021283,0,0.055674385,3A,0.100427474,1660.761108,16853600
2017,251,Zambia,EFExportsTotGHA,664666.0636,11170.95217,74826.6873,3586.9524,0,938313.7878,3A,1692564.443,1660.761108,16853600
2017,251,Zambia,EFImportsPerCap,0.017773541,0.001392477,0.008310937,0.051908745,0,0.146556157,3A,0.225941858,1660.761108,16853600
2017,251,Zambia,EFImportsTotGHA,299548.1468,23468.25358,140069.2126,874849.2077,0,2469998.788,3A,3807933.609,1660.761108,16853600
2017,251,Zambia,EFProdPerCap,0.264575421,0.108958914,0.625212367,0.009144782,0.050666471,0.14603495,3A,1.204592905,1660.761108,16853600
2017,251,Zambia,EFProdTotGHA,4459048.211,1836349.912,10537078.91,154122.5008,853912.4081,2461214.571,3A,20301726.51,1660.761108,16853600
2017,251,Zambia,GDP,,,,,,,,1660.761108,1660.761108,16853600
2017,251,Zambia,HDI,,,,,,,,0.578000009,46637.51172,16853600
2017,251,Zambia,Population,,,,,,,,16853600,46637.51172,16853600
2017,255,Belgium,AreaPerCap,0.122161701,0.032319879,0.055131336,0.031558038,0.056157341,0,3A,0.297328296,46637.51172,11419700
2017,255,Belgium,AreaTotHA,1395050,369083.3333,629583.3333,360383.3333,641300,0,3A,3395400,46637.51172,11419700
2017,255,Belgium,BiocapPerCap,0.319149182,0.033367734,0.264209678,0.042036053,0.146711853,0,3A,0.805474499,46637.51172,11419700
2017,255,Belgium,BiocapTotGHA,3644587.972,381049.5145,3017195.313,480039.1173,1675405.374,0,3A,9198277.291,46637.51172,11419700
2017,255,Belgium,Earths,0.709519205,0.238220633,0.315041157,0.071456207,0.091325061,2.796572279,3A,4.222134541,46637.51172,11419700
2017,255,Belgium,EFConsPerCap,1.139828176,0.382696602,0.506107213,0.114792943,0.146711853,4.4926365,3A,6.782773288,46637.51172,11419700
2017,255,Belgium,EFConsTotGHA,13016496.04,4370280.464,5779592.641,1310900.997,1675405.374,51304561.92,3A,77457237.44,46637.51172,11419700
2017,255,Belgium,EFExportsPerCap,2.293629918,0.290807871,1.3596104,0.108632326,0,5.146045585,3A,9.198726099,46637.51172,11419700
2017,255,Belgium,EFExportsTotGHA,26192566.02,3320938.701,15526343.15,1240548.59,0,58766297.77,3A,105046694.2,46637.51172,11419700
2017,255,Belgium,EFImportsPerCap,3.114308912,0.64013674,1.561073247,0.207678866,0,6.752401231,3A,12.275599,46637.51172,11419700
2017,255,Belgium,EFImportsTotGHA,35564474.09,7310169.65,17826988.47,2371630.384,0,77110397.65,3A,140183660.2,46637.51172,11419700
2017,255,Belgium,EFProdPerCap,0.319149182,0.033367734,0.304644366,0.015746403,0.146711853,2.886280855,3A,3.705900392,46637.51172,11419700
2017,255,Belgium,EFProdTotGHA,3644587.972,381049.5145,3478947.324,179819.2042,1675405.374,32960462.04,3A,42320271.43,46637.51172,11419700
2017,255,Belgium,GDP,,,,,,,,46637.51172,46637.51172,11419700
2017,255,Belgium,HDI,,,,,,,,0.92900002,109452.9609,11419700
2017,255,Belgium,Population,,,,,,,,11419700,109452.9609,11419700
2017,256,Luxembourg,AreaPerCap,0.161792622,0.068591512,0.160187648,0.001689446,0.046150036,0,3A,0.438411265,109452.9609,591910
2017,256,Luxembourg,AreaTotHA,95766.66667,40600,94816.66667,1000,27316.66667,0,3A,259500,109452.9609,591910
2017,256,Luxembourg,BiocapPerCap,0.274910514,0.073874645,0.77056288,0.000615077,0.078415999,0,3A,1.198379114,109452.9609,591910
2017,256,Luxembourg,BiocapTotGHA,162722.2747,43727.1389,456103.8534,364.0700828,46415.21203,0,3A,709332.5491,109452.9609,591910
2017,256,Luxembourg,Earths,0.535473411,0.352818835,0.72637761,0.084200711,0.04881232,5.676054747,3A,7.423737634,109452.9609,591910
2017,256,Luxembourg,EFConsPerCap,0.860227147,0.566796285,1.16691086,0.13526673,0.078415999,9.118466534,3A,11.92608355,109452.9609,591910
2017,256,Luxembourg,EFConsTotGHA,509177.0272,335492.3736,690706.176,80065.72663,46415.21203,5397311.281,3A,7059167.797,109452.9609,591910
2017,256,Luxembourg,EFExportsPerCap,0.607862339,0.108936354,1.428744551,0.016868335,0,7.171973139,3A,9.334384718,109452.9609,591910
2017,256,Luxembourg,EFExportsTotGHA,359799.7807,64480.51455,845688.1489,9984.535852,0,4245162.428,3A,5525115.408,109452.9609,591910
2017,256,Luxembourg,EFImportsPerCap,1.193178972,0.601857994,2.201188944,0.152135065,0,11.03435447,3A,15.18271544,109452.9609,591910
2017,256,Luxembourg,EFImportsTotGHA,706254.5332,356245.7492,1302905.689,90050.26248,0,6531344.456,3A,8986800.69,109452.9609,591910
2017,256,Luxembourg,EFProdPerCap,0.274910514,0.073874645,0.394466467,0,0.078415999,5.256085206,3A,6.077752831,109452.9609,591910
2017,256,Luxembourg,EFProdTotGHA,162722.2747,43727.1389,233488.636,0,46415.21203,3111129.253,3A,3597482.515,109452.9609,591910
2017,256,Luxembourg,GDP,,,,,,,,109452.9609,109452.9609,591910
2017,256,Luxembourg,HDI,,,,,,,,0.912999988,6560.323242,591910
2017,256,Luxembourg,Population,,,,,,,,591910,6560.323242,591910
2017,272,Serbia,AreaPerCap,0.466703216,0.039480704,0.322693783,0.009745595,0.033232801,0,3A,0.871856099,6560.323242,8829630
2017,272,Serbia,AreaTotHA,4120816.667,348600,2849266.667,86050,293433.3333,0,3A,7698166.667,6560.323242,8829630
2017,272,Serbia,BiocapPerCap,0.78420535,0.0178689,0.472464216,0.00354808,0.055841356,0,3A,1.333927901,6560.323242,8829630
2017,272,Serbia,BiocapTotGHA,6924242.99,157775.7719,4171684.163,31328.23063,493058.5041,0,3A,11778089.66,6560.323242,8829630
2017,272,Serbia,Earths,0.310868647,0.014441151,0.294241828,0.018928737,0.034760076,1.058549584,3A,1.731790024,6560.323242,8829630
2017,272,Serbia,EFConsPerCap,0.499404161,0.023199415,0.472693513,0.030408631,0.055841356,1.700538382,3A,2.782085459,6560.323242,8829630
2017,272,Serbia,EFConsTotGHA,4409553.903,204842.248,4173708.772,268496.9605,493058.5041,15015124.51,3A,24564784.9,6560.323242,8829630
2017,272,Serbia,EFExportsPerCap,0.403128311,0.010110742,0.100880819,0.001829619,0,0.847841141,3A,1.363790632,6560.323242,8829630
2017,272,Serbia,EFExportsTotGHA,3559473.778,89274.10866,890740.2984,16154.85546,0,7486123.477,3A,12041766.52,6560.323242,8829630
2017,272,Serbia,EFImportsPerCap,0.118327122,0.015441257,0.19167104,0.030358282,0,0.74860469,3A,1.104402391,6560.323242,8829630
2017,272,Serbia,EFImportsTotGHA,1044784.692,136340.5848,1692384.342,268052.3936,0,6609902.338,3A,9751464.35,6560.323242,8829630
2017,272,Serbia,EFProdPerCap,0.78420535,0.0178689,0.381903293,0.001879968,0.055841356,1.799774834,3A,3.0414737,6560.323242,8829630
2017,272,Serbia,EFProdTotGHA,6924242.99,157775.7719,3372064.729,16599.42232,493058.5041,15891345.65,3A,26855087.07,6560.323242,8829630
2017,272,Serbia,GDP,,,,,,,,6560.323242,6560.323242,8829630
2017,272,Serbia,HDI,,,,,,,,0.797999978,7845.368164,8829630
2017,272,Serbia,Population,,,,,,,,8829630,7845.368164,8829630
2017,273,Montenegro,AreaPerCap,0.312983191,0.221836962,1.376594886,0.618902018,0.043342263,0,3A,2.573659319,7845.368164,627563
2017,273,Montenegro,AreaTotHA,196416.6667,139216.6667,863900,388400,27200,0,3A,1615133.333,7845.368164,627563
2017,273,Montenegro,BiocapPerCap,0.060520342,0.188965324,2.015507762,0.239563789,0.008380925,0,3A,2.512938141,7845.368164,627563
2017,273,Montenegro,BiocapTotGHA,37980.3267,118587.6432,1264858.074,150341.367,5259.558182,0,3A,1577026.969,7845.368164,627563
2017,273,Montenegro,Earths,0.378994565,0.297506643,0.372160415,0.04281205,0.00521695,1.483478196,3A,2.580168819,7845.368164,627563
2017,273,Montenegro,EFConsPerCap,0.608847062,0.477938372,0.59786814,0.068776687,0.008380925,2.383177557,3A,4.144988743,7845.368164,627563
2017,273,Montenegro,EFConsTotGHA,382089.8815,299936.433,375199.9163,43161.70352,5259.558182,1495594.029,3A,2601241.522,7845.368164,627563
2017,273,Montenegro,EFExportsPerCap,0.02923571,0.011128601,0.278423056,0.00015892,0,0.51209432,3A,0.831040607,7845.368164,627563
2017,273,Montenegro,EFExportsTotGHA,18347.24952,6983.897939,174728.005,99.732528,0,321371.442,3A,521530.327,7845.368164,627563
2017,273,Montenegro,EFImportsPerCap,0.57756243,0.300384038,0.073492621,0.056899337,0,1.661987653,3A,2.670326079,7845.368164,627563
2017,273,Montenegro,EFImportsTotGHA,362456.8044,188509.9046,46121.24904,35707.9178,0,1043001.938,3A,1675797.814,7845.368164,627563
2017,273,Montenegro,EFProdPerCap,0.060520342,0.188682935,0.802798574,0.012036271,0.008380925,1.233284225,3A,2.305703271,7845.368164,627563
2017,273,Montenegro,EFProdTotGHA,37980.3267,118410.4263,503806.6722,7553.518246,5259.558182,773963.5335,3A,1446974.035,7845.368164,627563
2017,273,Montenegro,GDP,,,,,,,,7845.368164,7845.368164,627563
2017,273,Montenegro,HDI,,,,,,,,0.822000027,1900.092773,627563
2017,273,Montenegro,Population,,,,,,,,627563,1900.092773,627563
2017,276,Sudan,AreaPerCap,0.489818559,1.180862213,0.462495914,0.043894825,0.04355555,0,3A,2.220627061,1900.092773,40813400
2017,276,Sudan,AreaTotHA,19991160,48195000,18876030,1791497,1777650.024,0,3A,90631337.02,1900.092773,40813400
2017,276,Sudan,BiocapPerCap,0.379956343,0.534456245,0.25679142,0.021505367,0.033786404,0,3A,1.226495779,1900.092773,40813400
2017,276,Sudan,BiocapTotGHA,15507309.6,21812975.69,10480530.53,877707.1291,1378937.955,0,3A,50057460.9,1900.092773,40813400
2017,276,Sudan,Earths,0.226874784,0.325649757,0.107200471,0.000623975,0.02103133,0.133392953,3A,0.814773269,1900.092773,40813400
2017,276,Sudan,EFConsPerCap,0.364469727,0.523149713,0.172215376,0.001002404,0.033786404,0.214293067,3A,1.30891669,1900.092773,40813400
2017,276,Sudan,EFConsTotGHA,14875248.17,21351517.66,7028694.759,40911.50353,1378937.955,8746028.319,3A,53421338.38,1900.092773,40813400
2017,276,Sudan,EFExportsPerCap,0.101316249,0.013577935,0.000789583,4.51E-05,0,0.005323836,3A,0.121052677,1900.092773,40813400
2017,276,Sudan,EFExportsTotGHA,4135060.446,554161.6554,32225.57926,1839.622575,0,217283.8396,3A,4940571.143,1900.092773,40813400
2017,276,Sudan,EFImportsPerCap,0.085829633,0.002271402,0.01058673,0.00030299,0,0.051223004,3A,0.150213759,1900.092773,40813400
2017,276,Sudan,EFImportsTotGHA,3502999.02,92703.63272,432080.4409,12366.04329,0,2090584.858,3A,6130733.994,1900.092773,40813400
2017,276,Sudan,EFProdPerCap,0.379956343,0.534456245,0.162418229,0.000744488,0.033786404,0.168393899,3A,1.279755608,1900.092773,40813400
2017,276,Sudan,EFProdTotGHA,15507309.6,21812975.69,6628839.898,30385.08281,1378937.955,6872727.301,3A,52231175.52,1900.092773,40813400
2017,276,Sudan,GDP,,,,,,,,1900.092773,1900.092773,40813400
2017,276,Sudan,HDI,,,,,,,,0.509000003,2724.414551,40813400
2017,276,Sudan,Population,,,,,,,,40813400,2724.414551,40813400
2017,277,South Sudan,AreaPerCap,0.252960374,2.362173302,0.655955579,0.017990203,0.043555469,0,3A,3.332634927,2724.414551,10910800
2017,277,South Sudan,AreaTotHA,2760000,25773200,7157000,196287.5,475225.0061,0,3A,36361712.51,2724.414551,10910800
2017,277,South Sudan,BiocapPerCap,0.249597381,1.069115651,0.364205952,0.006549695,0.042976419,0,3A,1.732445097,2724.414551,10910800
2017,277,South Sudan,BiocapTotGHA,2723307.055,11664906.84,3973778.226,71462.40639,468907.1057,0,3A,18902361.63,2724.414551,10910800
2017,277,South Sudan,Earths,0.172202982,0.666215061,0.100409993,0.002870919,0.026751922,0.029528158,3A,0.997979035,2724.414551,10910800
2017,277,South Sudan,EFConsPerCap,0.276640589,1.070260949,0.161306611,0.004612073,0.042976419,0.047436386,3A,1.603233028,2724.414551,10910800
2017,277,South Sudan,EFConsTotGHA,3018370.083,11677402.96,1759984.143,50321.40561,468907.1057,517568.909,3A,17492554.6,2724.414551,10910800
2017,277,South Sudan,EFExportsPerCap,0.002538377,3.75E-06,0.000919624,0,0,0,3A,0.003461756,2724.414551,10910800
2017,277,South Sudan,EFExportsTotGHA,27695.72763,40.96053478,10033.83371,0,0,0,3A,37770.52187,2724.414551,10910800
2017,277,South Sudan,EFImportsPerCap,0.029581585,0.001149052,7.14E-05,1.21E-05,0,0,3A,0.030814162,2724.414551,10910800
2017,277,South Sudan,EFImportsTotGHA,322758.7562,12537.08102,778.8598064,132.458503,0,0,3A,336207.1556,2724.414551,10910800
2017,277,South Sudan,EFProdPerCap,0.249597381,1.069115651,0.162154851,0.004599933,0.042976419,0.047436386,3A,1.575880621,2724.414551,10910800
2017,277,South Sudan,EFProdTotGHA,2723307.055,11664906.84,1769239.117,50188.94711,468907.1057,517568.909,3A,17194117.97,2724.414551,10910800
2017,277,South Sudan,HDI,,,,,,,,0.425999999,2724.414551,10910800
2017,277,South Sudan,Population,,,,,,,,10910800,2724.414551,10910800
2017,299,State of Palestine,AreaPerCap,,,,,,,2B,0.119252653,2724.414551,4747230
2017,299,State of Palestine,AreaTotHA,,,,,,,2B,566119.768,2724.414551,4747230
2017,299,State of Palestine,BiocapPerCap,,,,,,,2B,0.098939547,2724.414551,4747230
2017,299,State of Palestine,BiocapTotGHA,,,,,,,2B,469688.7817,2724.414551,4747230
2017,299,State of Palestine,Earths,,,,,,,2B,0.748549442,2724.414551,4747230
2017,299,State of Palestine,EFConsPerCap,,,,,,,2B,1.202529457,2724.414551,4747230
2017,299,State of Palestine,EFConsTotGHA,,,,,,,2B,5708683.889,2724.414551,4747230
2017,299,State of Palestine,EFExportsPerCap,,,,,,,2B,0.08904432,2724.414551,4747230
2017,299,State of Palestine,EFExportsTotGHA,,,,,,,2B,422713.8665,2724.414551,4747230
2017,299,State of Palestine,EFImportsPerCap,,,,,,,2B,0.959584988,2724.414551,4747230
2017,299,State of Palestine,EFImportsTotGHA,,,,,,,2B,4555370.626,2724.414551,4747230
2017,299,State of Palestine,EFProdPerCap,,,,,,,2B,0.331988789,2724.414551,4747230
2017,299,State of Palestine,EFProdTotGHA,,,,,,,2B,1576027.13,2724.414551,4747230
2017,299,State of Palestine,GDP,,,,,,,,2724.414551,2724.414551,4747230
2017,299,State of Palestine,HDI,,,,,,,,0.70599997,7346.611328,4747230
2017,299,State of Palestine,Population,,,,,,,,4747230,7346.611328,4747230
2017,351,China,AreaPerCap,0.093414772,0.270429497,0.147552694,0.09309184,0.021961821,0,3A,0.626450624,7346.611328,1452630016
2017,351,China,AreaTotHA,135697100,392834000,214339470,135228000,31902400.39,0,3A,910000970.4,7346.611328,1452630016
2017,351,China,BiocapPerCap,0.455123604,0.099459055,0.220608379,0.041807954,0.1069996,0,3A,0.923998592,7346.611328,1452630016
2017,351,China,BiocapTotGHA,661126200.9,144477206.5,320462349.5,60731487.89,155430829.2,0,3A,1342228074,7346.611328,1452630016
2017,351,China,Earths,0.359115781,0.087224268,0.129989882,0.045444459,0.066605014,1.566423801,3A,2.254803204,7346.611328,1452630016
2017,351,China,EFConsPerCap,0.576912199,0.140124012,0.208826102,0.0730056,0.1069996,2.516427984,3A,3.622295498,7346.611328,1452630016
2017,351,China,EFConsTotGHA,838039968.3,203548344,303347060.7,106050124.7,155430829.2,3655438783,3A,5261855110,7346.611328,1452630016
2017,351,China,EFExportsPerCap,0.018117077,0.003069344,0.02181289,0.021855551,0,0.329721929,3A,0.394576792,7346.611328,1452630016
2017,351,China,EFExportsTotGHA,26317410.2,4458621.58,31686059.06,31748029.5,0,478963965.4,3A,573174085.8,7346.611328,1452630016
2017,351,China,EFImportsPerCap,0.139905673,0.043734302,0.10935139,0.028687336,0,0.329800068,3A,0.651478769,7346.611328,1452630016
2017,351,China,EFImportsTotGHA,203231177.5,63529759.05,158847109.6,41672084.95,0,479077473,3A,946357604.1,7346.611328,1452630016
2017,351,China,EFProdPerCap,0.455123604,0.099459055,0.121287603,0.066173815,0.1069996,2.516349845,3A,3.365393522,7346.611328,1452630016
2017,351,China,EFProdTotGHA,661126200.9,144477206.5,176186010.2,96126069.22,155430829.2,3655325275,3A,4888671591,7346.611328,1452630016
2017,351,China,GDP,,,,,,,,7346.611328,7346.611328,1452630016
2017,351,China,HDI,,,,,,,,0.75,2009.290506,1452630016
2017,351,China,Population,,,,,,,,1452630016,2009.290506,1452630016
2017,2000,Africa,AreaPerCap,0.238198731,0.674451168,0.550285447,0.123807198,0.033846605,0,,1.620589149,2009.290506,
2017,2000,Africa,AreaTotHA,260097046.9,736455464,600874820,135189160.8,36958224.21,0,,1769574716,2009.290506,
2017,2000,Africa,BiocapPerCap,0.382610372,0.325466839,0.33984528,0.063790155,0.053691038,0,,1.165403684,2009.290506,
2017,2000,Africa,BiocapTotGHA,417784878.5,355387970.9,371088264.1,69654573.59,58627014.01,0,,1272542701,2009.290506,
2017,2000,Africa,Earths,0.25951339,0.108250041,0.170322419,0.029883528,0.033421548,0.252334084,,0.85372501,2009.290506,
2017,2000,Africa,EFConsPerCap,0.416902984,0.17390149,0.273619503,0.04800728,0.053691038,0.405369576,,1.37149187,2009.290506,
2017,2000,Africa,EFConsTotGHA,455230111.8,189888769.6,298774155.2,52420731.14,58627014.01,442636403.2,,1497577185,2009.290506,
2017,2000,Africa,EFExportsPerCap,0.058927072,0.010105821,0.010909569,0.004852953,0,0.079044728,,0.163840143,2009.290506,
2017,2000,Africa,EFExportsTotGHA,64344412.39,11034879.53,11912517.56,5299099.886,0,86311544.3,,178902453.7,2009.290506,
2017,2000,Africa,EFImportsPerCap,0.093219684,0.00953457,0.013656613,0.018874103,0,0.181604089,,0.316889059,2009.290506,
2017,2000,Africa,EFImportsTotGHA,101789645.7,10411111.09,14912105.87,20609255.5,0,198299491.5,,346021609.7,2009.290506,
2017,2000,Africa,EFProdPerCap,0.382610372,0.174472741,0.270872458,0.03398613,0.053691038,0.302810215,,1.218442954,2009.290506,
2017,2000,Africa,EFProdTotGHA,417784878.5,190512538,295774566.9,37110575.53,58627014.01,330648455.9,,1330458029,2009.290506,
2017,2000,Africa,GDP,,,,,,,,2009.290506,2009.290506,
2017,2000,Africa,HDI,,,,,,,,0.550667471,6393.632377,
2017,2001,Asia,AreaPerCap,0.130207836,0.236044606,0.135552703,0.158192744,0.021602026,0,,0.681599915,6393.632377,
2017,2001,Asia,AreaTotHA,567454391.5,1028698058,590747677.5,689414476.8,94143062.16,0,,2970457666,6393.632377,
2017,2001,Asia,BiocapPerCap,0.395707421,0.060940104,0.149150986,0.078992162,0.073192436,0,,0.757983109,6393.632377,
2017,2001,Asia,BiocapTotGHA,1724519201,265581015.6,650009896.9,344253085.6,318977493.9,0,,3303340693,6393.632377,
2017,2001,Asia,Earths,0.292790127,0.048097675,0.106566338,0.047292294,0.045560761,0.948927439,,1.489234635,6393.632377,
2017,2001,Asia,EFConsPerCap,0.470361386,0.077267937,0.171196656,0.075974109,0.073192436,1.524432635,,2.392425159,6393.632377,
2017,2001,Asia,EFConsTotGHA,2049866136,336738797.5,746086387,331100210.1,318977493.9,6643578592,,10426347617,6393.632377,
2017,2001,Asia,EFExportsPerCap,0.05966064,0.003270104,0.025554429,0.01999304,0,0.286929111,,0.395407324,6393.632377,
2017,2001,Asia,EFExportsTotGHA,260005030.7,14251328.47,111367896,87130995.34,0,1250456110,,1723211360,6393.632377,
2017,2001,Asia,EFImportsPerCap,0.134314606,0.032880812,0.068670248,0.025302051,0,0.331265408,,0.592433125,6393.632377,
2017,2001,Asia,EFImportsTotGHA,585351965.4,143296760.6,299269496.6,110268017.5,0,1443676634,,2581862874,6393.632377,
2017,2001,Asia,EFProdPerCap,0.395707421,0.047657229,0.128080837,0.070665098,0.073192436,1.480096338,,2.195399358,6393.632377,
2017,2001,Asia,EFProdTotGHA,1724519201,207693365.3,558184786.4,307963187.9,318977493.9,6450358068,,9567696103,6393.632377,
2017,2001,Asia,GDP,,,,,,,,6393.632377,6393.632377,
2017,2001,Asia,HDI,,,,,,,,0.699955921,49662.6522,
2017,2002,Europe,AreaPerCap,0.419998686,0.24402024,1.47224283,1.038709989,0.040136143,0,,3.215107888,49662.6522,
2017,2002,Europe,AreaTotHA,284820143.2,165481183.3,998394583.3,704396316.7,27218137.68,0,,2180310364,49662.6522,
2017,2002,Europe,BiocapPerCap,0.789440529,0.154793302,1.579654399,0.436167827,0.095571155,0,,3.055627212,49662.6522,
2017,2002,Europe,BiocapTotGHA,535355399.2,104972353.1,1071235236,295785169.9,64811131.4,0,,2072159290,49662.6522,
2017,2002,Europe,Earths,0.511075249,0.12580074,0.360156681,0.094020292,0.059491046,1.79953733,,2.950081338,49662.6522,
2017,2002,Europe,EFConsPerCap,0.821031996,0.202096331,0.578584385,0.151041687,0.095571155,2.890920129,,4.739245683,49662.6522,
2017,2002,Europe,EFConsTotGHA,556779004.5,137050681,392364292.4,102428212.9,64811131.4,1960463953,,3213897276,49662.6522,
2017,2002,Europe,EFExportsPerCap,0.553535973,0.057335332,0.523728299,0.163583154,0,1.478884631,,2.777067389,49662.6522,
2017,2002,Europe,EFExportsTotGHA,375377829.3,38881687.14,355163894.3,110933149.9,0,1002898690,,1883255250,49662.6522,
2017,2002,Europe,EFImportsPerCap,0.58512744,0.175072028,0.416834364,0.143663911,0,1.7943053,,3.115003043,49662.6522,
2017,2002,Europe,EFImportsTotGHA,396801434.6,118724276.1,282674272.6,97425008.77,0,1216799740,,2112424732,49662.6522,
2017,2002,Europe,EFProdPerCap,0.789440529,0.084359636,0.68547832,0.170960929,0.095571155,2.57549946,,4.401310029,49662.6522,
2017,2002,Europe,EFProdTotGHA,535355399.2,57208092.06,464853914.2,115936354,64811131.4,1746562903,,2984727794,49662.6522,
2017,2002,Europe,GDP,,,,,,,,49662.6522,49662.6522,
2017,2002,Europe,HDI,,,,,,,,0.875116834,9164.953277,
2017,2003,Latin America and the Caribbean,AreaPerCap,0.280126119,0.885848478,1.522354502,0.530052892,0.031165255,0,,3.249547245,9164.953277,
2017,2003,Latin America and the Caribbean,AreaTotHA,168906725,534137145,917929090,319604250,18791611.34,0,,1959368821,9164.953277,
2017,2003,Latin America and the Caribbean,BiocapPerCap,0.805912402,0.727928705,3.273922474,0.284397478,0.083085493,0,,5.175246551,9164.953277,
2017,2003,Latin America and the Caribbean,BiocapTotGHA,485938352,438916778.5,1974066273,171482212.3,50097786.46,0,,3120501402,9164.953277,
2017,2003,Latin America and the Caribbean,Earths,0.354664403,0.317950574,0.217752578,0.049265076,0.051718982,0.586764495,,1.578116107,9164.953277,
2017,2003,Latin America and the Caribbean,EFConsPerCap,0.569761151,0.510781132,0.349815089,0.079143342,0.083085493,0.94262523,,2.535211437,9164.953277,
2017,2003,Latin America and the Caribbean,EFConsTotGHA,343547008.5,307984020.1,210926854.4,47720801.08,50097786.46,568371636.3,,1528648107,9164.953277,
2017,2003,Latin America and the Caribbean,EFExportsPerCap,0.4069842,0.117381061,0.148280054,0.03426172,0,0.306738939,,1.013645975,9164.953277,
2017,2003,Latin America and the Caribbean,EFExportsTotGHA,245397925.5,70776872.77,89407936.72,20658676.6,0,184953370,,611194781.5,9164.953277,
2017,2003,Latin America and the Caribbean,EFImportsPerCap,0.170832949,0.027440772,0.054964386,0.019237202,0,0.32750876,,0.59998407,9164.953277,
2017,2003,Latin America and the Caribbean,EFImportsTotGHA,103006581.9,16545871.86,33141695.14,11599392.74,0,197476880.8,,361770422.4,9164.953277,
2017,2003,Latin America and the Caribbean,EFProdPerCap,0.805912402,0.600721422,0.443130757,0.09416786,0.083085493,0.921855408,,2.948873342,9164.953277,
2017,2003,Latin America and the Caribbean,EFProdTotGHA,485938352,362215021,267193096,56780084.94,50097786.46,555848125.5,,1778072466,9164.953277,
2017,2003,Latin America and the Caribbean,GDP,,,,,,,,9164.953277,9164.953277,
2017,2003,Latin America and the Caribbean,HDI,,,,,,,,0.759159773,53158.1714,
2017,2004,North America,AreaPerCap,0.518636079,0.763322012,1.815375938,1.716737288,0.027439777,0,,4.841511093,53158.1714,
2017,2004,North America,AreaTotHA,187651400,276182953.8,656834050,621144900,9928180.298,0,,1751741484,53158.1714,
2017,2004,North America,BiocapPerCap,1.40035875,0.261707566,2.199550099,0.619421775,0.073367151,0,,4.554405342,53158.1714,
2017,2004,North America,BiocapTotGHA,506673736.4,94690271.42,795834829.5,224117387.8,26545489.54,0,,1647861715,53158.1714,
2017,2004,North America,Earths,0.570634439,0.185514872,0.569965909,0.086687812,0.045669517,3.508466135,,4.966938686,53158.1714,
